pair_id,image_type,image_path,paired_image_path,image_name,paired_image_name,pair_status,metadata_source,image_width,image_height,gps_latitude,gps_longitude,center_x_2326,center_y_2326,altitude_used_m,altitude_source,focal_length_mm,focal_length_35mm,sensor_width_mm,sensor_height_mm,sensor_source,horizontal_fov_deg,vertical_fov_deg,fov_source,camera_profile_used,footprint_parameter_source,fallback_used,aperture_ignored,gimbal_yaw_degree,flight_yaw_degree,yaw_source,yaw_heading_assumption,ground_width_m,ground_height_m,footprint_area_m2,gsd_x_m_per_px,gsd_y_m_per_px,min_x_2326,max_x_2326,min_y_2326,max_y_2326,nw_x_2326,nw_y_2326,ne_x_2326,ne_y_2326,se_x_2326,se_y_2326,sw_x_2326,sw_y_2326,nw_lat,nw_lon,ne_lat,ne_lon,se_lat,se_lon,sw_lat,sw_lon,status,warning_message
20260202_Thermal_HKUST/DCIM/DJI_202602020853_001::DJI_20260202090532_0022,thermal,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090532_0022_T.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090532_0022_V.JPG,DJI_20260202090532_0022_T.JPG,DJI_20260202090532_0022_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.339827777777774,114.26363333333332,845205.4241182358,822308.630016449,496.782,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,177.4,2.3,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,322.7702555771921,258.2162044617536,83344.5103082927,0.5043285243393626,0.5043285243393625,845044.0389904472,845366.8092460245,822179.5219142182,822437.7381186798,845044.0389904472,822437.7381186798,845366.8092460245,822437.7381186798,845366.8092460245,822179.5219142182,845044.0389904472,822179.5219142182,22.340994526708393,114.26206742057282,22.34099284805918,114.26520069738791,22.33866101078658,114.26519922784853,22.33866268924528,114.2620660031382,ok,
20260202_Thermal_HKUST/DCIM/DJI_202602020853_001::sample_0023,thermal,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090546_0023_T.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090545_0023_V.JPG,DJI_20260202090546_0023_T.JPG,DJI_20260202090545_0023_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.339875,114.26454166666667,845298.9925476983,822313.9133388607,497.223,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,177.4,0.4,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,323.0567830333188,258.445426426655,83492.54805106945,0.5047762234895606,0.5047762234895605,845137.4641561817,845460.520939215,822184.6906256474,822443.136052074,845137.4641561817,822443.136052074,845460.520939215,822443.136052074,845460.520939215,822184.6906256474,845137.4641561817,822184.6906256474,22.34104279342233,114.26297437087834,22.341041095697797,114.26611043014948,22.33870718849254,114.26610894416031,22.338708886024182,114.26297293708662,ok,
20260202_Thermal_HKUST/DCIM/DJI_202602020853_001::DJI_20260202090556_0024,thermal,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090556_0024_T.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090556_0024_V.JPG,DJI_20260202090556_0024_T.JPG,DJI_20260202090556_0024_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.33908055555555,114.26457777777776,845302.7637249557,822225.9426639503,497.333,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,177.4,1.0,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,323.12825246681984,258.5026019734558,83529.49403380866,0.504887894479406,0.5048878944794059,845141.1995987223,845464.3278511892,822096.6913629635,822355.193964937,845141.1995987223,822355.193964937,845464.3278511892,822355.193964937,845464.3278511892,822096.6913629635,845141.1995987223,822096.6913629635,22.340248607760994,114.26301014441394,22.340246909017797,114.26614687970181,22.337912485259544,114.26614539283474,22.33791418380968,114.26300870976506,ok,
20260202_Thermal_HKUST/DCIM/DJI_202602020853_001::DJI_20260202090606_0025,thermal,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090606_0025_T.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090606_0025_V.JPG,DJI_20260202090606_0025_T.JPG,DJI_20260202090606_0025_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.338255555555556,114.26461944444443,845307.1092220648,822134.5887614223,497.926,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,177.4,1.1,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,323.51353768560244,258.8108301484819,83728.80725268295,0.5054899026337538,0.5054899026337537,845145.352453222,845468.8659909077,822005.1833463481,822263.9941764965,845145.352453222,822263.9941764965,845468.8659909077,822263.9941764965,845468.8659909077,822005.1833463481,845145.352453222,822005.1833463481,22.33942500098491,114.26304995143407,22.3394232994668,114.26619040839043,22.33708609200058,114.26618891908497,22.337087793325093,114.26304851446898,ok,
20260202_Thermal_HKUST/DCIM/DJI_202602020853_001::sample_0026,thermal,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090608_0026_T.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090607_0026_V.JPG,DJI_20260202090608_0026_T.JPG,DJI_20260202090607_0026_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.338255555555556,114.26461666666668,845306.8230675644,822134.5885947747,497.962,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,177.4,1.5,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,323.536927682021,258.8295421456167,83740.91485913699,0.5055264495031577,0.5055264495031576,845145.0546037233,845468.5915314055,822005.1738237019,822264.0033658475,845145.0546037233,822264.0033658475,845468.5915314055,822264.0033658475,845468.5915314055,822005.1738237019,845145.0546037233,822005.1738237019,22.339425085508413,114.26304706015763,22.339423383921122,114.26618774417085,22.337086007474866,114.26618625480212,22.337087708868527,114.26304562313683,ok,
20260202_Thermal_HKUST/DCIM/DJI_202602020853_001::DJI_20260202090619_0027,thermal,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090619_0027_T.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090619_0027_V.JPG,DJI_20260202090619_0027_T.JPG,DJI_20260202090619_0027_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.337241666666664,114.26459166666666,845304.3130402357,822022.3140889356,498.517,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,177.4,1.0,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,323.8975234601396,259.1180187681116,83927.68456288932,0.5060898804064682,0.506089880406468,845142.3642785056,845466.2618019658,821892.7550795516,822151.8730983196,845142.3642785056,822151.8730983196,845466.2618019658,822151.8730983196,845466.2618019658,821892.7550795516,845142.3642785056,821892.7550795516,22.338412499972787,114.26302032186466,22.33841079704577,114.26616448360285,22.336070815200085,114.26616299303612,22.336072517933093,114.26301888375957,ok,
20260202_Thermal_HKUST/DCIM/DJI_202602020853_001::sample_0028,thermal,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090636_0028_T.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090635_0028_V.JPG,DJI_20260202090636_0028_T.JPG,DJI_20260202090635_0028_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.335991666666665,114.26465277777778,845310.6891218723,821883.898999501,498.802,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,177.4,1.6,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,324.08269426511947,259.2661554120955,84023.67417771109,0.5063792097892492,0.506379209789249,845148.6477747398,845472.7304690048,821754.2659217949,822013.5320772071,845148.6477747398,822013.5320772071,845472.7304690048,822013.5320772071,845472.7304690048,821754.2659217949,845148.6477747398,821754.2659217949,22.337163170057487,114.26308054912235,22.337161465058937,114.26622648033253,22.334820145099908,114.2662249879697,22.334821849904102,114.26307910927747,ok,
20260202_Thermal_HKUST/DCIM/DJI_202602020853_001::DJI_20260202090647_0029,thermal,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090647_0029_T.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090647_0029_V.JPG,DJI_20260202090647_0029_T.JPG,DJI_20260202090647_0029_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.335069444444443,114.26469722222222,845315.3271874688,821781.7793989282,498.708,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,177.4,1.4,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,324.02162038558225,259.21729630846573,83992.00838183868,0.5062837818524722,0.5062837818524721,845153.316377276,845477.3379976616,821652.170750774,821911.3880470823,845153.316377276,821911.3880470823,845477.3379976616,821911.3880470823,845477.3379976616,821652.170750774,845153.316377276,821652.170750774,22.336240727595563,114.26312530053929,22.336239022121013,114.26627061820199,22.333898143124696,114.2662691254509,22.333899848404858,114.2631238602836,ok,
20260202_Thermal_HKUST/DCIM/DJI_202602020853_001::DJI_20260202090648_0030,thermal,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090648_0030_T.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090648_0030_V.JPG,DJI_20260202090648_0030_T.JPG,DJI_20260202090648_0030_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.335066666666663,114.26469444444444,845315.0412057316,821781.4716349747,498.701,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,177.4,1.8,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,324.0170723307231,259.2136578645784,83989.65052941842,0.5062766755167549,0.5062766755167547,845153.0326695662,845477.0497418969,821651.8648060424,821911.078463907,845153.0326695662,821911.078463907,845477.0497418969,821911.078463907,845477.0497418969,821651.8648060424,845153.0326695662,821651.8648060424,22.336237933350862,114.26312254483342,22.336236227954345,114.26626781828516,22.333895381814276,114.26626632560196,22.333897087016407,114.26312110464413,ok,
20260202_Thermal_HKUST/DCIM/DJI_202602020853_001::DJI_20260202090701_0031,thermal,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090701_0031_T.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090701_0031_V.JPG,DJI_20260202090701_0031_T.JPG,DJI_20260202090701_0031_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.33402222222222,114.26467222222222,845312.8193034779,821665.8137700249,498.834,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,177.4,1.5,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,324.103485373047,259.28278829843754,84034.4553847655,0.5064116958953859,0.5064116958953858,845150.7675607913,845474.8710461644,821536.1723758758,821795.4551641741,845150.7675607913,821795.4551641741,845474.8710461644,821795.4551641741,845474.8710461644,821536.1723758758,845150.7675607913,821536.1723758758,22.335193801172263,114.26309991488189,22.335192095826386,114.26624600373546,22.33285062509732,114.26624451109448,22.332852330248777,114.26309847475972,ok,
20260202_Thermal_HKUST/DCIM/DJI_202602020853_001::sample_0032,thermal,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090712_0032_T.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090711_0032_V.JPG,DJI_20260202090712_0032_T.JPG,DJI_20260202090711_0032_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.333211111111112,114.26468611111112,845314.3024569723,821575.9962441772,498.896,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,177.4,1.7,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,324.1437681446567,259.3150145157253,84055.34594161354,0.5064746377260261,0.506474637726026,845152.2305728999,845476.3743410447,821446.3387369193,821705.6537514351,845152.2305728999,821705.6537514351,845476.3743410447,821705.6537514351,845476.3743410447,821446.3387369193,845152.2305728999,821446.3387369193,22.334382835898765,114.26311361753154,22.334381130128744,114.26626007921794,22.332039368146038,114.2662585862156,22.332041073721538,114.26311217705863,ok,
20260202_Thermal_HKUST/DCIM/DJI_202602020853_001::DJI_20260202090713_0033,thermal,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090713_0033_T.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090713_0033_V.JPG,DJI_20260202090713_0033_T.JPG,DJI_20260202090713_0033_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.333211111111112,114.26468611111112,845314.3024569723,821575.9962441772,498.902,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,177.4,1.8,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,324.1476664773931,259.3181331819144,84057.36774619139,0.5064807288709268,0.5064807288709265,845152.2286237336,845476.376290211,821446.3371775863,821705.6553107682,845152.2286237336,821705.6553107682,845476.376290211,821705.6553107682,845476.376290211,821446.3371775863,845152.2286237336,821446.3371775863,22.334382849990497,114.26311359861968,22.33438114419997,114.26626009814747,22.332039354053933,114.26625860512684,22.332041059649956,114.26311215812974,ok,
20260202_Thermal_HKUST/DCIM/DJI_202602020853_001::DJI_20260202090723_0034,thermal,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090723_0034_T.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090723_0034_V.JPG,DJI_20260202090723_0034_T.JPG,DJI_20260202090723_0034_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.33246111111111,114.26469166666666,845314.9231825739,821492.9453627776,498.996,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,177.4,1.6,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,324.2087403569303,259.36699228554414,84089.04585906192,0.5065761568077036,0.5065761568077034,845152.8188123954,845477.0275527523,821363.2618666348,821622.6288589203,845152.8188123954,821622.6288589203,845477.0275527523,821622.6288589203,845477.0275527523,821363.2618666348,845152.8188123954,821363.2618666348,22.33363307089677,114.26311886632193,22.333631364730124,114.26626594187015,22.331289133143034,114.26626444852532,22.33129083911508,114.26311742552537,ok,
20260202_Thermal_HKUST/DCIM/DJI_202602020853_001::DJI_20260202090740_0035,thermal,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090740_0035_T.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090740_0035_V.JPG,DJI_20260202090740_0035_T.JPG,DJI_20260202090740_0035_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.332505555555556,114.26584444444444,845433.679303487,821497.9365730084,498.636,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,177.4,1.2,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,323.97484039274525,259.17987231419613,83967.75776600378,0.5062106881136644,0.5062106881136643,845271.6918832905,845595.6667236834,821368.3466368513,821627.5265091655,845271.6918832905,821627.5265091655,845595.6667236834,821627.5265091655,845595.6667236834,821368.3466368513,845271.6918832905,821368.3466368513,22.333676680981927,114.26427278797384,22.333674953673405,114.26741759394956,22.33133441197208,114.26741608246296,22.33133613908369,114.26427132895985,ok,
20260202_Thermal_HKUST/DCIM/DJI_202602020853_001::DJI_20260202090751_0036,thermal,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090751_0036_T.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090751_0036_V.JPG,DJI_20260202090751_0036_T.JPG,DJI_20260202090751_0036_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.333191666666668,114.26580277777778,845429.341976563,821573.910522964,498.062,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,177.4,1.3,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,323.6018998942946,258.8815199154356,83774.55169215762,0.5056279685848353,0.5056279685848352,845267.5410266159,845591.1429265101,821444.4697630062,821703.3512829217,845267.5410266159,821703.3512829217,845591.1429265101,821703.3512829217,845591.1429265101,821444.4697630062,845267.5410266159,821444.4697630062,22.33436144349349,114.26423292251775,22.33435971893189,114.26737412371945,22.332021871716854,114.26737261464669,22.332023596082095,114.26423146579889,ok,
20260202_Thermal_HKUST/DCIM/DJI_202602020853_001::DJI_20260202090802_0037,thermal,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090802_0037_T.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090802_0037_V.JPG,DJI_20260202090802_0037_T.JPG,DJI_20260202090802_0037_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.334002777777776,114.26575,845423.8518730453,821663.725676571,497.522,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,177.4,1.7,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,323.251049948017,258.6008399584135,83592.99303399626,0.5050797655437765,0.5050797655437763,845262.2263480714,845585.4773980193,821534.4252565918,821793.0260965503,845262.2263480714,821793.0260965503,845585.4773980193,821793.0260965503,845585.4773980193,821534.4252565918,845262.2263480714,821534.4252565918,22.335171285739182,114.26418183731487,22.3351695640113,114.26731965094089,22.33283425172513,114.26731814435146,22.332835973257207,114.26418038296828,ok,
20260202_Thermal_HKUST/DCIM/DJI_202602020853_001::DJI_20260202090812_0038,thermal,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090812_0038_T.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090812_0038_V.JPG,DJI_20260202090812_0038_T.JPG,DJI_20260202090812_0038_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.334802777777774,114.2657,845418.6487174162,821752.3106208447,497.196,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,177.4,2.3,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,323.03924053600497,258.43139242880386,83483.48074086306,0.5047488133375078,0.5047488133375075,845257.1290971482,845580.1683376842,821623.0949246304,821881.5263170591,845257.1290971482,821881.5263170591,845580.1683376842,821881.5263170591,845580.1683376842,821623.0949246304,845257.1290971482,821623.0949246304,22.335970519512433,114.26413285552896,22.33596879982309,114.26726863098439,22.333635017970526,114.26726712617227,22.333636737464417,114.26413140289357,ok,
20260202_Thermal_HKUST/DCIM/DJI_202602020853_001::DJI_20260202090825_0039,thermal,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090825_0039_T.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090825_0039_V.JPG,DJI_20260202090825_0039_T.JPG,DJI_20260202090825_0039_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.335852777777777,114.26563888888889,845412.2846712269,821868.5786496823,496.846,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,177.4,1.8,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,322.81183779304723,258.2494702344377,83365.98609545968,0.5043934965516363,0.5043934965516361,845250.8787523303,845573.6905901234,821739.4539145652,821997.7033847995,845250.8787523303,821997.7033847995,845573.6905901234,821997.7033847995,845573.6905901234,821739.4539145652,845250.8787523303,821739.4539145652,22.337019696784814,114.26407283541558,22.337017979412867,114.26720642689655,22.334685840717867,114.26720492410098,22.334687557894753,114.26407138472644,ok,
20260202_Thermal_HKUST/DCIM/DJI_202602020853_001::DJI_20260202090838_0040,thermal,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090838_0040_T.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090838_0040_V.JPG,DJI_20260202090838_0040_T.JPG,DJI_20260202090838_0040_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.336919444444444,114.265575,845405.6334725689,821986.692110857,496.956,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,177.4,2.0,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,322.88330722654825,258.3066457812385,83402.9040684428,0.5045051675414817,0.5045051675414814,845244.1918189557,845567.0751261822,821857.5387879664,822115.8454337476,845244.1918189557,822115.8454337476,845567.0751261822,822115.8454337476,845567.0751261822,821857.5387879664,845244.1918189557,821857.5387879664,22.338086621070328,114.26400858738977,22.338084904477803,114.2671428964882,22.335752249757146,114.2671413943383,22.33575396615469,114.26400713737253,ok,
20260202_Thermal_HKUST/DCIM/DJI_202602020853_001::DJI_20260202090840_0041,thermal,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090840_0041_T.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090840_0041_V.JPG,DJI_20260202090840_0041_T.JPG,DJI_20260202090840_0041_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.336919444444444,114.265575,845405.6334725689,821986.692110857,496.944,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,177.4,1.5,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,322.8755105610754,258.30040844886025,83398.87625606006,0.5044929852516803,0.5044929852516802,845244.1957172884,845567.0712278495,821857.5419066326,822115.8423150814,845244.1957172884,822115.8423150814,845567.0712278495,822115.8423150814,845567.0712278495,821857.5419066326,845244.1957172884,821857.5419066326,22.338086592886647,114.26400862521436,22.33808487633559,114.26714285862798,22.335752277941566,114.26714135651498,22.33575399429765,114.2640071752315,ok,
