pair_id,dataset_folder,location,capture_date,session_folder,base_name,sample_number,v_path,t_path,status,match_method,timestamp_difference_seconds,pilot,notes
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202115546_0023,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202115546_0023,0023,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115546_0023_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115546_0023_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202115600_0024,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202115600_0024,0024,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115600_0024_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115600_0024_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202115617_0025,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202115617_0025,0025,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115617_0025_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115617_0025_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::sample_0026,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,sample_0026,0026,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115632_0026_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115633_0026_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202115632_0026; T=DJI_20260202115633_0026
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202115651_0027,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202115651_0027,0027,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115651_0027_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115651_0027_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::sample_0028,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,sample_0028,0028,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115706_0028_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115707_0028_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202115706_0028; T=DJI_20260202115707_0028
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202115724_0029,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202115724_0029,0029,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115724_0029_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115724_0029_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202115737_0030,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202115737_0030,0030,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115737_0030_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115737_0030_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202115753_0031,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202115753_0031,0031,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115753_0031_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115753_0031_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202115808_0032,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202115808_0032,0032,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115808_0032_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115808_0032_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202115824_0033,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202115824_0033,0033,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115824_0033_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115824_0033_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::sample_0034,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,sample_0034,0034,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115839_0034_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115840_0034_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202115839_0034; T=DJI_20260202115840_0034
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::sample_0035,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,sample_0035,0035,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115857_0035_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115858_0035_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202115857_0035; T=DJI_20260202115858_0035
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202115942_0036,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202115942_0036,0036,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115942_0036_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115942_0036_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202115958_0037,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202115958_0037,0037,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115958_0037_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115958_0037_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202120020_0038,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202120020_0038,0038,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120020_0038_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120020_0038_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202120035_0039,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202120035_0039,0039,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120035_0039_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120035_0039_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202120051_0040,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202120051_0040,0040,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120051_0040_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120051_0040_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202120052_0041,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202120052_0041,0041,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120052_0041_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120052_0041_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202120106_0042,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202120106_0042,0042,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120106_0042_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120106_0042_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202120118_0043,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202120118_0043,0043,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120118_0043_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120118_0043_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202120132_0044,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202120132_0044,0044,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120132_0044_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120132_0044_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202120151_0045,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202120151_0045,0045,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120151_0045_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120151_0045_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202120205_0046,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202120205_0046,0046,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120205_0046_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120205_0046_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202120215_0047,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202120215_0047,0047,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120215_0047_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120215_0047_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202120227_0048,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202120227_0048,0048,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120227_0048_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120227_0048_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202120240_0049,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202120240_0049,0049,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120240_0049_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120240_0049_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202120254_0050,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202120254_0050,0050,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120254_0050_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120254_0050_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202120306_0051,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202120306_0051,0051,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120306_0051_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120306_0051_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202120322_0052,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202120322_0052,0052,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120322_0052_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120322_0052_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202120337_0053,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202120337_0053,0053,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120337_0053_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120337_0053_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202120349_0054,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202120349_0054,0054,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120349_0054_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120349_0054_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202120402_0055,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202120402_0055,0055,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120402_0055_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120402_0055_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::sample_0056,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,sample_0056,0056,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120420_0056_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120421_0056_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202120420_0056; T=DJI_20260202120421_0056
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::sample_0057,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,sample_0057,0057,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120424_0057_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120425_0057_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202120424_0057; T=DJI_20260202120425_0057
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202120436_0058,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202120436_0058,0058,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120436_0058_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120436_0058_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::sample_0059,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,sample_0059,0059,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120449_0059_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120450_0059_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202120449_0059; T=DJI_20260202120450_0059
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202120503_0060,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202120503_0060,0060,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120503_0060_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120503_0060_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::sample_0061,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,sample_0061,0061,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120520_0061_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120521_0061_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202120520_0061; T=DJI_20260202120521_0061
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202120532_0062,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,DJI_20260202120532_0062,0062,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120532_0062_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120532_0062_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::sample_0063,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021145_004,sample_0063,0063,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120533_0063_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202120534_0063_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202120533_0063; T=DJI_20260202120534_0063
20260202_Thermal_HKUST/DCIM/DJI_202602021249_005::DJI_20260202125157_0001,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021249_005,DJI_20260202125157_0001,0001,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125157_0001_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125157_0001_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021249_005::DJI_20260202125220_0002,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021249_005,DJI_20260202125220_0002,0002,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125220_0002_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125220_0002_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021249_005::sample_0003,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021249_005,sample_0003,0003,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125239_0003_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125240_0003_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202125239_0003; T=DJI_20260202125240_0003
20260202_Thermal_HKUST/DCIM/DJI_202602021249_005::DJI_20260202125300_0004,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021249_005,DJI_20260202125300_0004,0004,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125300_0004_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125300_0004_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021249_005::DJI_20260202125318_0005,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021249_005,DJI_20260202125318_0005,0005,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125318_0005_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125318_0005_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021249_005::DJI_20260202125333_0006,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021249_005,DJI_20260202125333_0006,0006,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125333_0006_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125333_0006_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021249_005::DJI_20260202125358_0007,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021249_005,DJI_20260202125358_0007,0007,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125358_0007_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125358_0007_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021249_005::DJI_20260202125410_0008,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021249_005,DJI_20260202125410_0008,0008,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125410_0008_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125410_0008_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021249_005::sample_0009,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021249_005,sample_0009,0009,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125427_0009_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125428_0009_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202125427_0009; T=DJI_20260202125428_0009
20260202_Thermal_HKUST/DCIM/DJI_202602021249_005::sample_0010,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021249_005,sample_0010,0010,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125439_0010_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125440_0010_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202125439_0010; T=DJI_20260202125440_0010
20260202_Thermal_HKUST/DCIM/DJI_202602021249_005::DJI_20260202125454_0011,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021249_005,DJI_20260202125454_0011,0011,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125454_0011_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125454_0011_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021249_005::DJI_20260202125511_0012,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021249_005,DJI_20260202125511_0012,0012,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125511_0012_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125511_0012_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021249_005::DJI_20260202125527_0013,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021249_005,DJI_20260202125527_0013,0013,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125527_0013_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125527_0013_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021249_005::DJI_20260202125541_0014,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021249_005,DJI_20260202125541_0014,0014,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125541_0014_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125541_0014_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021249_005::DJI_20260202125601_0015,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021249_005,DJI_20260202125601_0015,0015,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125601_0015_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125601_0015_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021249_005::sample_0016,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021249_005,sample_0016,0016,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125611_0016_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125612_0016_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202125611_0016; T=DJI_20260202125612_0016
20260202_Thermal_HKUST/DCIM/DJI_202602021249_005::DJI_20260202125624_0017,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021249_005,DJI_20260202125624_0017,0017,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125624_0017_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125624_0017_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021249_005::sample_0018,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021249_005,sample_0018,0018,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125634_0018_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021249_005/DJI_20260202125635_0018_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202125634_0018; T=DJI_20260202125635_0018
