observation_id,primary_key,analysis_variant,image_id,flight_id,pair_id,acquisition_datetime,cell_id,luhk_row,luhk_col,cell_center_x_2326,cell_center_y_2326,cell_min_x_2326,cell_max_x_2326,cell_min_y_2326,cell_max_y_2326,luhk_original_code,luhk_original_class,luhk_aggregated_class,luhk_majority_fraction,mixed_luhk_flag,dominant_physical_surface_cover_class_id,dominant_physical_surface_cover_class,dominant_physical_surface_cover_pixel_count,dominant_physical_surface_cover_fraction,total_mapped_pixel_count,valid_temperature_pixel_count,valid_temperature_coverage_fraction,cell_thermal_coverage_fraction,mean_surface_temperature_c,median_surface_temperature_c,std_surface_temperature_c,min_surface_temperature_c,max_surface_temperature_c,p01_surface_temperature_c,p99_surface_temperature_c,below_0_c_pixel_count,below_0_c_pixel_fraction,below_minus_5_c_pixel_count,below_minus_5_c_pixel_fraction,below_minus_10_c_pixel_count,below_minus_10_c_pixel_fraction,shadow_pixel_count,shadow_fraction,ambient_temperature_c,ambient_source,ambient_source_id,ambient_observation_datetime,ambient_time_difference_minutes,ambient_matching_method,ambient_qa_status,delta_t_mean_c,delta_t_median_c,part_c_qa_status,part_d_qa_status,provisional_result_flag,provisional_result_note,analysis_valid,exclusion_reason,qa_warning_flag
DJI_20260107143401_0011__LUHK_r02609_c04507,DJI_20260107143401_0011__LUHK_r02609_c04507,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02609_c04507,2609,4507,845075.0,821905.0,845070.0,845080.0,821900.0,821910.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,625,1.0,625,625,1.0,1.0,8.985904,8.94552,0.245364,8.506037,10.191156,8.652521,10.04571,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,-0.914096,-0.95448,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02609_c04508,DJI_20260107143401_0011__LUHK_r02609_c04508,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02609_c04508,2609,4508,845085.0,821905.0,845080.0,845090.0,821900.0,821910.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,511,0.851667,600,600,1.0,1.0,10.032168,9.678156,1.008106,8.724512,12.247217,8.798261,12.099543,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,0.132168,-0.221844,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02609_c04509,DJI_20260107143401_0011__LUHK_r02609_c04509,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02609_c04509,2609,4509,845095.0,821905.0,845090.0,845100.0,821900.0,821910.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,625,1.0,625,625,1.0,1.0,12.902729,12.613947,1.113792,10.851954,16.21377,11.145227,15.626276,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,3.002729,2.713947,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02609_c04510,DJI_20260107143401_0011__LUHK_r02609_c04510,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02609_c04510,2609,4510,845105.0,821905.0,845100.0,845110.0,821900.0,821910.0,31,31,GIC / open space,1.0,0,1,roof,357,0.595,600,600,1.0,1.0,17.586956,18.346216,2.191154,12.319574,21.583918,12.833479,20.996616,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,7.686956,8.446216,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02609_c04511,DJI_20260107143401_0011__LUHK_r02609_c04511,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02609_c04511,2609,4511,845115.0,821905.0,845110.0,845120.0,821900.0,821910.0,31,31,GIC / open space,1.0,0,1,roof,469,0.7504,625,625,1.0,1.0,12.462482,11.366236,2.705657,9.458338,19.523706,9.53161,18.199732,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,2.562482,1.466236,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02609_c04512,DJI_20260107143401_0011__LUHK_r02609_c04512,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02609_c04512,2609,4512,845125.0,821905.0,845120.0,845130.0,821900.0,821910.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,520,0.832,625,625,1.0,1.0,11.054031,10.99859,0.516682,9.53161,12.907373,9.696027,12.522756,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,1.154031,1.09859,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02609_c04513,DJI_20260107143401_0011__LUHK_r02609_c04513,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02609_c04513,2609,4513,845135.0,821905.0,845130.0,845140.0,821900.0,821910.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,593,0.988333,600,600,1.0,1.0,11.437749,11.219599,0.770454,9.824701,13.568628,9.971704,13.202471,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,1.537749,1.319599,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02609_c04514,DJI_20260107143401_0011__LUHK_r02609_c04514,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02609_c04514,2609,4514,845145.0,821905.0,845140.0,845150.0,821900.0,821910.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,625,1.0,625,625,1.0,1.0,11.898931,11.65954,0.898265,10.485468,13.641993,10.6499,13.495234,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,1.998931,1.75954,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02609_c04515,DJI_20260107143401_0011__LUHK_r02609_c04515,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02609_c04515,2609,4515,845155.0,821905.0,845150.0,845160.0,821900.0,821910.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,600,1.0,600,600,1.0,1.0,11.098126,10.632044,1.255363,10.04571,18.640711,10.265558,16.517155,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,1.198126,0.732044,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02609_c04516,DJI_20260107143401_0011__LUHK_r02609_c04516,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02609_c04516,2609,4516,845165.0,821905.0,845160.0,845170.0,821900.0,821910.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,625,1.0,625,625,1.0,1.0,11.020657,10.558741,1.545338,5.941217,15.698999,7.643572,15.387676,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,1.120657,0.658741,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02609_c04517,DJI_20260107143401_0011__LUHK_r02609_c04517,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02609_c04517,2609,4517,845175.0,821905.0,845170.0,845180.0,821900.0,821910.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,600,1.0,600,600,1.0,1.0,11.8785,11.109095,2.812618,7.040369,21.657495,8.0646,21.143274,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,1.9785,1.209095,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02609_c04518,DJI_20260107143401_0011__LUHK_r02609_c04518,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02609_c04518,2609,4518,845185.0,821905.0,845180.0,845190.0,821900.0,821910.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,420,0.672,625,625,1.0,1.0,17.447828,18.05224,3.032537,5.503808,23.645136,9.91675,23.277094,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,7.547828,8.15224,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02609_c04519,DJI_20260107143401_0011__LUHK_r02609_c04519,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02609_c04519,2609,4519,845195.0,821905.0,845190.0,845200.0,821900.0,821910.0,31,31,GIC / open space,1.0,0,1,roof,581,0.9296,625,625,1.0,1.0,17.214321,17.610804,4.213446,8.211817,25.191492,8.432795,24.160547,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,7.314321,7.710804,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02609_c04520,DJI_20260107143401_0011__LUHK_r02609_c04520,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02609_c04520,2609,4520,845205.0,821905.0,845200.0,845210.0,821900.0,821910.0,31,31,GIC / open space,1.0,0,1,roof,600,1.0,600,600,1.0,1.0,13.411303,14.817957,8.28811,-27.021383,25.928827,-23.257978,24.164965,22,0.036667,22,0.036667,21,0.035,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,3.511303,4.917957,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02609_c04521,DJI_20260107143401_0011__LUHK_r02609_c04521,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02609_c04521,2609,4521,845215.0,821905.0,845210.0,845220.0,821900.0,821910.0,31,31,GIC / open space,1.0,0,1,roof,558,0.8928,625,625,1.0,1.0,10.174011,11.439539,10.181008,-28.236471,24.749628,-26.979357,22.302391,53,0.0848,49,0.0784,46,0.0736,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,0.274011,1.539539,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02609_c04522,DJI_20260107143401_0011__LUHK_r02609_c04522,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02609_c04522,2609,4522,845225.0,821905.0,845220.0,845230.0,821900.0,821910.0,31,31,GIC / open space,1.0,0,1,roof,486,0.81,600,600,1.0,1.0,12.529521,9.899164,6.322329,6.893976,30.37887,7.040369,28.372393,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,2.629521,-0.000836,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02609_c04523,DJI_20260107143401_0011__LUHK_r02609_c04523,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02609_c04523,2609,4523,845235.0,821905.0,845230.0,845240.0,821900.0,821910.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,330,0.528,625,625,1.0,1.0,10.257345,9.165277,3.783593,6.893976,28.445124,7.11358,26.484177,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,0.357345,-0.734723,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02609_c04524,DJI_20260107143401_0011__LUHK_r02609_c04524,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02609_c04524,2609,4524,845245.0,821905.0,845240.0,845250.0,821900.0,821910.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,533,0.888333,600,600,1.0,1.0,8.533328,8.652521,1.055017,-2.138098,10.706446,6.015147,10.191156,1,0.001667,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,-1.366672,-1.247479,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02609_c04525,DJI_20260107143401_0011__LUHK_r02609_c04525,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02609_c04525,2609,4525,845255.0,821905.0,845250.0,845260.0,821900.0,821910.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,625,1.0,625,625,1.0,1.0,16.0448,13.201746,6.946057,5.65011,28.965021,6.416835,28.074152,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,6.1448,3.301746,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02609_c04526,DJI_20260107143401_0011__LUHK_r02609_c04526,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02609_c04526,2609,4526,845265.0,821905.0,845260.0,845270.0,821900.0,821910.0,31,31,GIC / open space,1.0,0,1,roof,623,0.9968,625,625,1.0,1.0,19.608028,18.125727,4.288664,8.506037,26.445734,9.109591,26.150293,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,9.708028,8.225727,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02609_c04527,DJI_20260107143401_0011__LUHK_r02609_c04527,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02609_c04527,2609,4527,845275.0,821905.0,845270.0,845280.0,821900.0,821910.0,31,31,GIC / open space,1.0,0,1,roof,351,0.585,600,600,1.0,1.0,12.654383,16.250818,7.878316,-5.394415,27.777796,-2.691984,26.891527,33,0.055,3,0.005,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,2.754383,6.350818,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02609_c04528,DJI_20260107143401_0011__LUHK_r02609_c04528,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02609_c04528,2609,4528,845285.0,821905.0,845280.0,845290.0,821900.0,821910.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,625,1.0,625,625,1.0,1.0,11.238881,11.65954,1.457167,4.845605,13.641993,6.598324,13.201746,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,1.338881,1.75954,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02609_c04529,DJI_20260107143401_0011__LUHK_r02609_c04529,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02609_c04529,2609,4529,845295.0,821905.0,845290.0,845300.0,821900.0,821910.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,525,1.0,525,525,1.0,0.862781,8.747174,8.432795,1.389527,6.893976,16.875513,7.11358,13.791702,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,-1.152826,-1.467205,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04503,DJI_20260107143401_0011__LUHK_r02610_c04503,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04503,2610,4503,845035.0,821895.0,845030.0,845040.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,1,roof,68,0.708333,96,96,1.0,0.177497,8.445473,8.358271,0.232469,7.99212,8.94552,8.061672,8.875912,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,-1.454527,-1.541729,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04504,DJI_20260107143401_0011__LUHK_r02610_c04504,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04504,2610,4504,845045.0,821895.0,845040.0,845050.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,1,roof,520,0.866667,600,600,1.0,1.0,8.500316,8.432795,0.304746,7.920221,9.53161,7.99212,9.312537,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,-1.399684,-1.467205,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04505,DJI_20260107143401_0011__LUHK_r02610_c04505,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04505,2610,4505,845055.0,821895.0,845050.0,845060.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,1,roof,542,0.903333,600,600,1.0,1.0,8.392282,8.358271,0.231713,7.773798,9.311792,7.845666,9.018763,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,-1.507718,-1.541729,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04506,DJI_20260107143401_0011__LUHK_r02610_c04506,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04506,2610,4506,845065.0,821895.0,845060.0,845070.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,568,0.986111,576,576,1.0,1.0,8.831769,8.799006,0.274066,8.139887,9.678156,8.26771,9.476656,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,-1.068231,-1.100994,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04507,DJI_20260107143401_0011__LUHK_r02610_c04507,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04507,2610,4507,845075.0,821895.0,845070.0,845080.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,600,1.0,600,600,1.0,1.0,9.104843,9.092005,0.307452,8.506037,10.119013,8.579279,9.899897,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,-0.795157,-0.807995,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04508,DJI_20260107143401_0011__LUHK_r02610_c04508,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04508,2610,4508,845085.0,821895.0,845080.0,845090.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,480,0.833333,576,576,1.0,1.0,10.109615,9.678156,1.09419,8.579279,12.760675,8.652521,12.632288,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,0.209615,-0.221844,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04509,DJI_20260107143401_0011__LUHK_r02610_c04509,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04509,2610,4509,845095.0,821895.0,845090.0,845100.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,600,1.0,600,600,1.0,1.0,14.432384,14.229944,1.992223,10.851954,18.125727,11.072962,17.759026,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,4.532384,4.329944,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02610_c04510,DJI_20260107143401_0011__LUHK_r02610_c04510,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02610_c04510,2610,4510,845105.0,821895.0,845100.0,845110.0,821890.0,821900.0,31,31,GIC / open space,1.0,0,1,roof,446,0.774306,576,576,1.0,1.0,17.381523,17.68429,2.419404,12.099543,21.657495,12.907373,21.234278,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,7.481523,7.78429,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
