grid_id,image_id,pair_id,visible_image_name,thermal_image_name,visible_image_path,thermal_image_path,grid_row,grid_col,cell_min_x_2326,cell_max_x_2326,cell_min_y_2326,cell_max_y_2326,cell_width_m,cell_height_m,cell_area_m2,cell_center_x_2326,cell_center_y_2326,cell_center_lat,cell_center_lon,is_partial_edge_cell,footprint_min_x_2326,footprint_max_x_2326,footprint_min_y_2326,footprint_max_y_2326,footprint_ground_width_m,footprint_ground_height_m,footprint_gsd_x_m_per_px,footprint_gsd_y_m_per_px,quality_flag,notes
DJI_20260107143344_0009_T__r011_c016,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,16,845094.065601517,845104.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845099.065601517,822139.6016435353,22.33830190484463,114.26259994197818,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c017,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,17,845104.065601517,845114.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845109.065601517,822139.6016435353,22.338301853433336,114.26269701463882,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c018,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,18,845114.065601517,845124.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845119.065601517,822139.6016435353,22.33830180196388,114.26279408729916,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c019,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,19,845124.065601517,845134.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845129.065601517,822139.6016435353,22.338301750436273,114.26289115995921,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c020,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,20,845134.065601517,845144.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845139.065601517,822139.6016435353,22.338301698850522,114.262988232619,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c021,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,21,845144.065601517,845154.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845149.065601517,822139.6016435353,22.3383016472066,114.2630853052785,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c022,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,22,845154.065601517,845164.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845159.065601517,822139.6016435353,22.338301595504536,114.26318237793772,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c023,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,23,845164.065601517,845174.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845169.065601517,822139.6016435353,22.338301543744304,114.26327945059666,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c024,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,24,845174.065601517,845184.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845179.065601517,822139.6016435353,22.33830149192592,114.26337652325532,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c025,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,25,845184.065601517,845194.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845189.065601517,822139.6016435353,22.338301440049396,114.2634735959137,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c026,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,26,845194.065601517,845204.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845199.065601517,822139.6016435353,22.338301388114708,114.26357066857179,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c027,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,27,845204.065601517,845214.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845209.065601517,822139.6016435353,22.33830133612187,114.26366774122961,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c028,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,28,845214.065601517,845224.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845219.065601517,822139.6016435353,22.33830128407088,114.26376481388714,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c029,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,29,845224.065601517,845234.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845229.065601517,822139.6016435353,22.338301231961722,114.26386188654438,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c030,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,30,845234.065601517,845244.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845239.065601517,822139.6016435353,22.338301179794414,114.26395895920135,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c031,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,31,845244.065601517,845254.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845249.065601517,822139.6016435353,22.338301127568965,114.26405603185802,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c032,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,32,845254.065601517,845264.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845259.065601517,822139.6016435353,22.33830107528535,114.26415310451442,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c033,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,33,845264.065601517,845274.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845269.065601517,822139.6016435353,22.338301022943586,114.26425017717055,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c034,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,34,845274.065601517,845284.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845279.065601517,822139.6016435353,22.338300970543667,114.26434724982637,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c035,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,35,845284.065601517,845294.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845289.065601517,822139.6016435353,22.338300918085597,114.26444432248192,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c036,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,36,845294.065601517,845304.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845299.065601517,822139.6016435353,22.338300865569373,114.26454139513719,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c037,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,37,845304.065601517,845314.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845309.065601517,822139.6016435353,22.33830081299498,114.26463846779215,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c038,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,38,845314.065601517,845324.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845319.065601517,822139.6016435353,22.338300760362443,114.26473554044684,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c039,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,39,845324.065601517,845334.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845329.065601517,822139.6016435353,22.338300707671753,114.26483261310123,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c040,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,40,845334.065601517,845344.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845339.065601517,822139.6016435353,22.338300654922914,114.26492968575538,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c041,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,41,845344.065601517,845354.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845349.065601517,822139.6016435353,22.33830060211592,114.26502675840919,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c042,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,42,845354.065601517,845364.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845359.065601517,822139.6016435353,22.338300549250757,114.26512383106274,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c043,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,43,845364.065601517,845374.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845369.065601517,822139.6016435353,22.338300496327452,114.265220903716,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c044,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,44,845374.065601517,845384.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845379.065601517,822139.6016435353,22.338300443345993,114.26531797636898,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143344_0009_T__r011_c045,DJI_20260107143344_0009_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,11,45,845384.065601517,845394.065601517,822134.6016435353,822144.6016435353,10.0,10.0,100.0,845389.065601517,822139.6016435353,22.338300390306376,114.26541504902164,False,844934.065601517,845406.0874007053,821894.6016435353,822251.3785268483,472.02179918834577,356.7768833130305,0.7375340612317902,0.6968298502207627,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
