pair_id,global_cell_id,luhk_row,luhk_col,cell_min_x_2326,cell_max_x_2326,cell_min_y_2326,cell_max_y_2326,cell_area_m2,cell_center_x_2326,cell_center_y_2326,cell_center_lat,cell_center_lon,luhk_raw_code,luhk_category_code,luhk_category_name,dominant_luhk_category,visible_image_name,thermal_image_name,visible_image_path,thermal_image_path,visible_coverage_ratio,thermal_coverage_ratio,is_visible_covered,is_thermal_covered,is_common_vt_cell,visible_footprint_width_m,visible_footprint_height_m,thermal_footprint_width_m,thermal_footprint_height_m
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04513,2544,4513,845130.0,845140.0,822550.0,822560.0,100.0,845135.0,822555.0,22.342053000227754,114.26295107067067,71,7,Woodland / shrubland / grassland / wetland,Woodland / shrubland / grassland / wetland,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04514,2544,4514,845140.0,845150.0,822550.0,822560.0,100.0,845145.0,822555.0,22.342052948598052,114.2630481459273,71,7,Woodland / shrubland / grassland / wetland,Woodland / shrubland / grassland / wetland,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04515,2544,4515,845150.0,845160.0,822550.0,822560.0,100.0,845155.0,822555.0,22.342052896910193,114.26314522118365,71,7,Woodland / shrubland / grassland / wetland,Woodland / shrubland / grassland / wetland,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04516,2544,4516,845160.0,845170.0,822550.0,822560.0,100.0,845165.0,822555.0,22.342052845164165,114.26324229643971,71,7,Woodland / shrubland / grassland / wetland,Woodland / shrubland / grassland / wetland,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04517,2544,4517,845170.0,845180.0,822550.0,822560.0,100.0,845175.0,822555.0,22.342052793359976,114.2633393716955,71,7,Woodland / shrubland / grassland / wetland,Woodland / shrubland / grassland / wetland,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04518,2544,4518,845180.0,845190.0,822550.0,822560.0,100.0,845185.0,822555.0,22.34205274149761,114.263436446951,61,6,Agriculture,Agriculture,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04519,2544,4519,845190.0,845200.0,822550.0,822560.0,100.0,845195.0,822555.0,22.34205268957709,114.26353352220622,61,6,Agriculture,Agriculture,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04520,2544,4520,845200.0,845210.0,822550.0,822560.0,100.0,845205.0,822555.0,22.34205263759841,114.26363059746117,61,6,Agriculture,Agriculture,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04521,2544,4521,845210.0,845220.0,822550.0,822560.0,100.0,845215.0,822555.0,22.34205258556156,114.26372767271583,61,6,Agriculture,Agriculture,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04522,2544,4522,845220.0,845230.0,822550.0,822560.0,100.0,845225.0,822555.0,22.34205253346654,114.26382474797019,32,3,GIC / open space,GIC / open space,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
