grid_id,pair_id,visible_image_name,thermal_image_name,visible_image_path,thermal_image_path,grid_row,grid_col,cell_min_x_2326,cell_max_x_2326,cell_min_y_2326,cell_max_y_2326,cell_center_x_2326,cell_center_y_2326,cell_center_lat,cell_center_lon,cell_width_m,cell_height_m,cell_area_m2,is_partial_edge_cell,dominant_luhk_code,dominant_luhk_name,dominant_ratio,second_luhk_code,second_luhk_name,second_ratio,landuse_quality_flag,notes,luhk_overlap_area_m2,luhk_raw_code_area_json
DJI_20260107143259_0005_T__r021_c043,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,21,43,845368.4492506629,845378.4492506629,822302.5233755695,822312.5233755695,845373.4492506629,822307.5233755695,22.339816900751007,114.26526441327994,10.0,10.0,100.0,False,6,Agriculture,0.8840562962088694,7.0,Woodland / shrubland / grassland / wetland,0.11594370379113064,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""61"": 88.40562962088694, ""71"": 11.594370379113064}"
DJI_20260107143259_0005_T__r021_c044,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,21,44,845378.4492506629,845388.4492506629,822302.5233755695,822312.5233755695,845383.4492506629,822307.5233755695,22.33981684774014,114.26536148698254,10.0,10.0,100.0,False,7,Woodland / shrubland / grassland / wetland,0.8449250662932173,6.0,Agriculture,0.15507493370678277,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""61"": 15.507493370678276, ""71"": 84.49250662932172}"
DJI_20260107143259_0005_T__r021_c045,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,21,45,845388.4492506629,845398.4492506629,822302.5233755695,822312.5233755695,845393.4492506629,822307.5233755695,22.33981679467112,114.26545856068486,10.0,10.0,100.0,False,7,Woodland / shrubland / grassland / wetland,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""71"": 100.0}"
DJI_20260107143259_0005_T__r021_c046,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,21,46,845398.4492506629,845408.4492506629,822302.5233755695,822312.5233755695,845403.4492506629,822307.5233755695,22.33981674154393,114.26555563438689,10.0,10.0,100.0,False,3,GIC / open space,0.6317187392595184,7.0,Woodland / shrubland / grassland / wetland,0.3682812607404816,medium_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 63.171873925951836, ""71"": 36.828126074048164}"
DJI_20260107143259_0005_T__r021_c047,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,21,47,845408.4492506629,845408.8370389757,822302.5233755695,822312.5233755695,845408.6431448193,822307.5233755695,22.339816713927284,114.26560605344014,0.3877883127424866,10.0,3.877883127424866,True,3,GIC / open space,0.747662443050649,7.0,Woodland / shrubland / grassland / wetland,0.25233755694935095,medium_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",3.877883127424866,"{""31"": 2.8993475729153664, ""71"": 0.9785355545094994}"
DJI_20260107143259_0005_T__r022_c000,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,22,0,844938.4492506629,844948.4492506629,822292.5233755695,822302.5233755695,844943.4492506629,822297.5233755695,22.33972881957676,114.26109018953598,10.0,10.0,100.0,False,0,Residential,0.8449250662932173,6.0,Agriculture,0.15507493370678277,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""3"": 84.49250662932172, ""61"": 15.507493370678276}"
DJI_20260107143259_0005_T__r022_c001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,22,1,844948.4492506629,844958.4492506629,822292.5233755695,822302.5233755695,844953.4492506629,822297.5233755695,22.33972876906693,114.26118726318812,10.0,10.0,100.0,False,0,Residential,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""3"": 100.0}"
DJI_20260107143259_0005_T__r022_c002,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,22,2,844958.4492506629,844968.4492506629,822292.5233755695,822302.5233755695,844963.4492506629,822297.5233755695,22.339728718498947,114.26128433684003,10.0,10.0,100.0,False,7,Woodland / shrubland / grassland / wetland,0.6317187392595184,0.0,Residential,0.3682812607404816,medium_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""3"": 36.828126074048164, ""71"": 63.171873925951836}"
DJI_20260107143259_0005_T__r022_c003,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,22,3,844968.4492506629,844978.4492506629,822292.5233755695,822302.5233755695,844973.4492506629,822297.5233755695,22.3397286678728,114.26138141049164,10.0,10.0,100.0,False,7,Woodland / shrubland / grassland / wetland,0.747662443050649,0.0,Residential,0.252337556949351,medium_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""3"": 25.2337556949351, ""71"": 74.7662443050649}"
DJI_20260107143259_0005_T__r022_c004,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,22,4,844978.4492506629,844988.4492506629,822292.5233755695,822302.5233755695,844983.4492506629,822297.5233755695,22.33972861718849,114.26147848414298,10.0,10.0,100.0,False,7,Woodland / shrubland / grassland / wetland,0.9608687700843478,0.0,Residential,0.03913122991565212,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""3"": 3.913122991565212, ""71"": 96.08687700843478}"
DJI_20260107143259_0005_T__r022_c005,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,22,5,844988.4492506629,844998.4492506629,822292.5233755695,822302.5233755695,844993.4492506629,822297.5233755695,22.339728566446038,114.26157555779405,10.0,10.0,100.0,False,7,Woodland / shrubland / grassland / wetland,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""71"": 100.0}"
DJI_20260107143259_0005_T__r022_c006,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,22,6,844998.4492506629,845008.4492506629,822292.5233755695,822302.5233755695,845003.4492506629,822297.5233755695,22.33972851564541,114.26167263144484,10.0,10.0,100.0,False,7,Woodland / shrubland / grassland / wetland,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""71"": 100.0}"
DJI_20260107143259_0005_T__r022_c007,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,22,7,845008.4492506629,845018.4492506629,822292.5233755695,822302.5233755695,845013.4492506629,822297.5233755695,22.33972846478663,114.26176970509536,10.0,10.0,100.0,False,7,Woodland / shrubland / grassland / wetland,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""71"": 100.0}"
DJI_20260107143259_0005_T__r022_c008,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,22,8,845018.4492506629,845028.4492506629,822292.5233755695,822302.5233755695,845023.4492506629,822297.5233755695,22.3397284138697,114.26186677874558,10.0,10.0,100.0,False,7,Woodland / shrubland / grassland / wetland,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""71"": 100.0}"
DJI_20260107143259_0005_T__r022_c009,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,22,9,845028.4492506629,845038.4492506629,822292.5233755695,822302.5233755695,845033.4492506629,822297.5233755695,22.339728362894597,114.26196385239555,10.0,10.0,100.0,False,7,Woodland / shrubland / grassland / wetland,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""71"": 100.0}"
DJI_20260107143259_0005_T__r022_c010,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,22,10,845038.4492506629,845048.4492506629,822292.5233755695,822302.5233755695,845043.4492506629,822297.5233755695,22.339728311861343,114.26206092604524,10.0,10.0,100.0,False,7,Woodland / shrubland / grassland / wetland,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""71"": 100.0}"
DJI_20260107143259_0005_T__r022_c011,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,22,11,845048.4492506629,845058.4492506629,822292.5233755695,822302.5233755695,845053.4492506629,822297.5233755695,22.33972826076993,114.26215799969464,10.0,10.0,100.0,False,7,Woodland / shrubland / grassland / wetland,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""71"": 100.0}"
DJI_20260107143259_0005_T__r022_c012,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,22,12,845058.4492506629,845068.4492506629,822292.5233755695,822302.5233755695,845063.4492506629,822297.5233755695,22.339728209620368,114.26225507334377,10.0,10.0,100.0,False,7,Woodland / shrubland / grassland / wetland,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""71"": 100.0}"
DJI_20260107143259_0005_T__r022_c013,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,22,13,845068.4492506629,845078.4492506629,822292.5233755695,822302.5233755695,845073.4492506629,822297.5233755695,22.339728158412637,114.26235214699264,10.0,10.0,100.0,False,7,Woodland / shrubland / grassland / wetland,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""71"": 100.0}"
DJI_20260107143259_0005_T__r022_c014,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,22,14,845078.4492506629,845088.4492506629,822292.5233755695,822302.5233755695,845083.4492506629,822297.5233755695,22.33972810714675,114.2624492206412,10.0,10.0,100.0,False,3,GIC / open space,0.8449250662932173,7.0,Woodland / shrubland / grassland / wetland,0.15507493370678277,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 84.49250662932172, ""71"": 15.507493370678276}"
DJI_20260107143259_0005_T__r022_c015,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,22,15,845088.4492506629,845098.4492506629,822292.5233755695,822302.5233755695,845093.4492506629,822297.5233755695,22.339728055822697,114.26254629428948,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__r022_c016,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,22,16,845098.4492506629,845108.4492506629,822292.5233755695,822302.5233755695,845103.4492506629,822297.5233755695,22.339728004440506,114.26264336793751,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__r022_c017,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,22,17,845108.4492506629,845118.4492506629,822292.5233755695,822302.5233755695,845113.4492506629,822297.5233755695,22.339727953000143,114.26274044158524,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__r022_c018,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,22,18,845118.4492506629,845128.4492506629,822292.5233755695,822302.5233755695,845123.4492506629,822297.5233755695,22.33972790150161,114.26283751523268,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__r022_c019,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,22,19,845128.4492506629,845138.4492506629,822292.5233755695,822302.5233755695,845133.4492506629,822297.5233755695,22.339727849944943,114.26293458887989,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__r022_c020,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,22,20,845138.4492506629,845148.4492506629,822292.5233755695,822302.5233755695,845143.4492506629,822297.5233755695,22.33972779833011,114.26303166252676,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__r022_c021,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,22,21,845148.4492506629,845158.4492506629,822292.5233755695,822302.5233755695,845153.4492506629,822297.5233755695,22.33972774665711,114.2631287361734,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__r022_c022,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,22,22,845158.4492506629,845168.4492506629,822292.5233755695,822302.5233755695,845163.4492506629,822297.5233755695,22.33972769492596,114.26322580981972,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. Overlay on the visible image is an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
